au,date,index,dep,reg,nat,dmean,qual,dep_qual,kfrac,rfrac,tfrac,isField,start_times,end_times,cit_times,tot_cits,isCiter,isMove
"WILLIAMS, R",1991,30425,UNIV TEXAS,W,USA,0,0,0.6057692308,0.0192307692,0.0240437158,0.0213505462,0,1974,2007,,,0,False
"WILLIAMS, R",1992,30426,UNIV TEXAS,W,USA,0,0,0.6057692308,0.0196078431,0.0264550265,0.025083612,0,1974,2007,,,0,False
"WILLIAMS, R",1993,30427,UNIV TEXAS,W,USA,0,0,0.6057692308,0.0178571429,0.0276923077,0.02945237,0,1974,2007,,,0,False
"WILLIAMS, R",1994,30428,UNIV TEXAS,W,USA,0,0,0.6057692308,0.0172413793,0.0277511962,0.0316143498,0,1974,2007,,,0,False
"WILLIAMS, S",1986,20116,NORTHWESTERN UNIV,E,USA,0.0334394904,1,0.8942307692,0,0,0,0,1980,2010,,,0,False
"WILLIAMS, S",1987,20118,NORTHWESTERN UNIV,E,USA,0.0334394904,1,0.8942307692,0,0.0015461925,0.0011994003,0,1980,2010,,,0,False
"WILLIAMS, S",1988,20120,NORTHWESTERN UNIV,E,USA,0.0334394904,1,0.8942307692,0.0144927536,0.006256901,0.0065639269,0,1980,2010,,,0,False
"WILLIAMS, S",1989,20122,NORTHWESTERN UNIV,E,USA,0.0334394904,1,0.8942307692,0.0145985401,0.01018974,0.0100488865,0,1980,2010,,,0,False
"WILLIAMS, S",1990,20124,NORTHWESTERN UNIV,E,USA,0.0334394904,1,0.8942307692,0.013986014,0.0163442295,0.0160123967,0,1980,2010,,,0,False
"WILLIAMS, S",1991,20126,NORTHWESTERN UNIV,E,USA,0.0334394904,1,0.8942307692,0.0133333333,0.0205655527,0.0213505462,0,1980,2010,,,0,False
"WILLIAMS, S",1992,20617,COLUMBIA UNIV,E,USA,0.0188284519,1,0.9423076923,0,0.024691358,0.025083612,0,1980,2010,,,0,False
"WILLIAMS, S",1993,20618,COLUMBIA UNIV,E,USA,0.0188284519,1,0.9423076923,0.0185185185,0.0299703264,0.02945237,0,1980,2010,,,0,False
"WILLIAMS, S",1994,20619,COLUMBIA UNIV,E,USA,0.0188284519,1,0.9423076923,0.0158730159,0.0328060926,0.0316143498,0,1980,2010,,,0,False
"WILLIAMSON, J",1986,5325,HARVARD UNIV,E,USA,0.0147368421,1,1,0,0,0,0,1967,2008,,,0,False
"WILLIAMSON, J",1987,5326,HARVARD UNIV,E,USA,0.0147368421,1,1,0,0.0015461925,0.0011994003,0,1967,2008,,,0,False
"WILLIAMSON, J",1988,5327,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0103092784,0.006256901,0.0065639269,0,1967,2008,,,0,False
"WILLIAMSON, J",1989,5328,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0306122449,0.01018974,0.0100488865,0,1967,2008,,,0,False
"WILLIAMSON, J",1990,5329,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0816326531,0.0163442295,0.0160123967,0,1967,2008,,,0,False
"WILLIAMSON, J",1991,5330,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0792079208,0.0205655527,0.0213505462,0,1967,2008,,,0,False
"WILLIAMSON, J",1992,5331,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0754716981,0.024691358,0.025083612,0,1967,2008,,,0,False
"WILLIAMSON, J",1993,5332,HARVARD UNIV,E,USA,0.0147368421,1,1,0.064516129,0.0299703264,0.02945237,0,1967,2008,,,0,False
"WILLIAMSON, J",1994,5333,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0725806452,0.0328060926,0.0316143498,0,1967,2008,,,0,False
"WILLIAMSON, O",1986,10213,YALE UNIV,E,USA,0.0267489712,1,0.9230769231,0,0,0,1,1965,2005,1988,1,0,False
"WILLIAMSON, O",1987,10214,YALE UNIV,E,USA,0.0267489712,1,0.9230769231,0,0,0.0011994003,1,1965,2005,1988,1,0,False
"WILLIAMSON, O",1988,15050,UNIV CALIF BERKELEY,W,USA,0.0457446809,1,0.9615384615,0.0104166667,0.0076335878,0.0065639269,1,1965,2005,1988,1,1,False
"WILLIAMSON, O",1989,15051,UNIV CALIF BERKELEY,W,USA,0.0457446809,1,0.9615384615,0.0102040816,0.0095808383,0.0100488865,1,1965,2005,1988,1,1,False
"WILLIAMSON, O",1990,15052,UNIV CALIF BERKELEY,W,USA,0.0457446809,1,0.9615384615,0.0275229358,0.0148911798,0.0160123967,1,1965,2005,1988,1,1,False
"WILLIAMSON, O",1991,15053,UNIV CALIF BERKELEY,W,USA,0.0457446809,1,0.9615384615,0.0256410256,0.0240437158,0.0213505462,1,1965,2005,1988,1,1,False
"WILLIAMSON, O",1992,15054,UNIV CALIF BERKELEY,W,USA,0.0457446809,1,0.9615384615,0.0256410256,0.0264550265,0.025083612,1,1965,2005,1988,1,1,False
"WILLIAMSON, O",1993,15055,UNIV CALIF BERKELEY,W,USA,0.0457446809,1,0.9615384615,0.0347826087,0.0276923077,0.02945237,1,1965,2005,1988,1,1,False
"WILLIAMSON, O",1994,15056,UNIV CALIF BERKELEY,W,USA,0.0457446809,1,0.9615384615,0.0416666667,0.0277511962,0.0316143498,1,1965,2005,1988,1,1,False
"WILLIAMSON, R",1986,20802,GEORGETOWN UNIV,E,USA,0.1469194313,1,0.8076923077,0,0,0,0,1969,2009,,,0,False
"WILLIAMSON, R",1987,20803,GEORGETOWN UNIV,E,USA,0.1469194313,1,0.8076923077,0,0.0015461925,0.0011994003,0,1969,2009,,,0,False
"WILLIAMSON, R",1988,20804,GEORGETOWN UNIV,E,USA,0.1469194313,1,0.8076923077,0,0.006256901,0.0065639269,0,1969,2009,,,0,False
"WILLIAMSON, R",1989,20805,GEORGETOWN UNIV,E,USA,0.1469194313,1,0.8076923077,0,0.01018974,0.0100488865,0,1969,2009,,,0,False
"WILLIAMSON, R",1990,20806,GEORGETOWN UNIV,E,USA,0.1469194313,1,0.8076923077,0,0.0163442295,0.0160123967,0,1969,2009,,,0,False
"WILLIAMSON, R",1991,20807,GEORGETOWN UNIV,E,USA,0.1469194313,1,0.8076923077,0,0.0205655527,0.0213505462,0,1969,2009,,,0,False
"WILLIAMSON, R",1992,20808,GEORGETOWN UNIV,E,USA,0.1469194313,1,0.8076923077,0,0.024691358,0.025083612,0,1969,2009,,,0,False
"WILLIAMSON, R",1993,20809,GEORGETOWN UNIV,E,USA,0.1469194313,1,0.8076923077,0,0.0299703264,0.02945237,0,1969,2009,,,0,False
"WILLIAMSON, R",1994,20810,GEORGETOWN UNIV,E,USA,0.1469194313,1,0.8076923077,0,0.0328060926,0.0316143498,0,1969,2009,,,0,False
"WILLIG, R",1986,10643,PRINCETON UNIV,E,USA,0.0512820513,1,0.9711538462,0,0,0,0,1975,1991,,,0,False
"WILLIG, R",1987,10644,PRINCETON UNIV,E,USA,0.0512820513,1,0.9711538462,0,0.0015461925,0.0011994003,0,1975,1991,,,0,False
"WILLIG, R",1988,10645,PRINCETON UNIV,E,USA,0.0512820513,1,0.9711538462,0,0.006256901,0.0065639269,0,1975,1991,,,0,False
"WILLIG, R",1989,10646,PRINCETON UNIV,E,USA,0.0512820513,1,0.9711538462,0,0.01018974,0.0100488865,0,1975,1991,,,0,False
"WILLIG, R",1990,10647,PRINCETON UNIV,E,USA,0.0512820513,1,0.9711538462,0.0217391304,0.0163442295,0.0160123967,0,1975,1991,,,0,False
"WILLIG, R",1991,4347,OTHER,E,USA,0.0585529067,1,0,0.0212765957,0.0205655527,0.0213505462,0,1975,1991,,,0,False
"WILLIS, R",1986,1366,UNIV MICHIGAN,E,USA,0.035971223,1,0.8846153846,0,0,0,0,1972,2010,,,0,False
"WILLIS, R",1987,1368,UNIV MICHIGAN,E,USA,0.035971223,1,0.8846153846,0,0.0015461925,0.0011994003,0,1972,2010,,,0,False
"WILLIS, R",1988,1370,UNIV MICHIGAN,E,USA,0.035971223,1,0.8846153846,0,0.006256901,0.0065639269,0,1972,2010,,,0,False
"WILLIS, R",1989,1372,UNIV MICHIGAN,E,USA,0.035971223,1,0.8846153846,0,0.01018974,0.0100488865,0,1972,2010,,,0,False
"WILLIS, R",1990,1374,UNIV MICHIGAN,E,USA,0.035971223,1,0.8846153846,0.0130718954,0.0163442295,0.0160123967,0,1972,2010,,,0,False
"WILLIS, R",1991,1376,UNIV MICHIGAN,E,USA,0.035971223,1,0.8846153846,0.0251572327,0.0205655527,0.0213505462,0,1972,2010,,,0,False
"WILLIS, R",1992,1378,UNIV MICHIGAN,E,USA,0.035971223,1,0.8846153846,0.0179640719,0.024691358,0.025083612,0,1972,2010,,,0,False
"WILLIS, R",1993,1380,UNIV MICHIGAN,E,USA,0.035971223,1,0.8846153846,0.0352941176,0.0299703264,0.02945237,0,1972,2010,,,0,False
"WILLIS, R",1994,1382,UNIV MICHIGAN,E,USA,0.035971223,1,0.8846153846,0.0304878049,0.0328060926,0.0316143498,0,1972,2010,,,0,False
"WILSON, B",1990,22270,GEORGE MASON UNIV,E,USA,0.0463917526,0,0.25,0,0.0163442295,0.0160123967,0,1989,2008,,,0,False
"WILSON, B",1991,22271,GEORGE MASON UNIV,E,USA,0.0463917526,0,0.25,0,0.0205655527,0.0213505462,0,1989,2008,,,0,False
"WILSON, B",1992,22272,GEORGE MASON UNIV,E,USA,0.0463917526,0,0.25,0.0869565217,0.024691358,0.025083612,0,1989,2008,,,0,False
"WILSON, B",1993,22273,GEORGE MASON UNIV,E,USA,0.0463917526,0,0.25,0.0769230769,0.0299703264,0.02945237,0,1989,2008,,,0,False
"WILSON, B",1994,22274,GEORGE MASON UNIV,E,USA,0.0463917526,0,0.25,0.0714285714,0.0328060926,0.0316143498,0,1989,2008,,,0,False
"WILSON, C",1986,28639,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0,0,0,1971,1998,,,0,False
"WILSON, C",1987,28641,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0.0015461925,0.0011994003,0,1971,1998,,,0,False
"WILSON, C",1988,28643,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0.006256901,0.0065639269,0,1971,1998,,,0,False
"WILSON, C",1989,28645,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0.01018974,0.0100488865,0,1971,1998,,,0,False
"WILSON, C",1990,28647,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0.0163442295,0.0160123967,0,1971,1998,,,0,False
"WILSON, C",1991,28649,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0.0205655527,0.0213505462,0,1971,1998,,,0,False
"WILSON, C",1992,28651,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0.0141843972,0.024691358,0.025083612,0,1971,1998,,,0,False
"WILSON, C",1993,28653,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0.0132450331,0.0299703264,0.02945237,0,1971,1998,,,0,False
"WILSON, C",1994,28655,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0.0118343195,0.0328060926,0.0316143498,0,1971,1998,,,0,False
"WILSON, G",1986,5334,HARVARD UNIV,E,USA,0.0147368421,1,1,0,0,0,0,1967,1990,,,0,False
"WILSON, G",1987,5335,HARVARD UNIV,E,USA,0.0147368421,1,1,0,0.0015461925,0.0011994003,0,1967,1990,,,0,False
"WILSON, G",1988,5336,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0103092784,0.006256901,0.0065639269,0,1967,1990,,,0,False
"WILSON, G",1989,5337,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0306122449,0.01018974,0.0100488865,0,1967,1990,,,0,False
"WILSON, G",1990,5338,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0816326531,0.0163442295,0.0160123967,0,1967,1990,,,0,False
"WILSON, J",1986,22939,INDIANA UNIV,E,USA,0.0557184751,1,0.5673076923,0,0,0,0,1970,2009,,,0,False
"WILSON, J",1987,22941,INDIANA UNIV,E,USA,0.0557184751,1,0.5673076923,0,0.0015461925,0.0011994003,0,1970,2009,,,0,False
"WILSON, J",1988,22943,INDIANA UNIV,E,USA,0.0557184751,1,0.5673076923,0,0.006256901,0.0065639269,0,1970,2009,,,0,False
"WILSON, J",1989,22945,INDIANA UNIV,E,USA,0.0557184751,1,0.5673076923,0,0.01018974,0.0100488865,0,1970,2009,,,0,False
"WILSON, J",1990,22947,INDIANA UNIV,E,USA,0.0557184751,1,0.5673076923,0,0.0163442295,0.0160123967,0,1970,2009,,,0,False
"WILSON, J",1991,22949,INDIANA UNIV,E,USA,0.0557184751,1,0.5673076923,0,0.0205655527,0.0213505462,0,1970,2009,,,0,False
"WILSON, J",1992,22951,INDIANA UNIV,E,USA,0.0557184751,1,0.5673076923,0,0.024691358,0.025083612,0,1970,2009,,,0,False
"WILSON, J",1993,22953,INDIANA UNIV,E,USA,0.0557184751,1,0.5673076923,0,0.0299703264,0.02945237,0,1970,2009,,,0,False
"WILSON, J",1994,22955,INDIANA UNIV,E,USA,0.0557184751,1,0.5673076923,0.0348837209,0.0328060926,0.0316143498,0,1970,2009,,,0,False
"WILSON, N",1986,29541,AUBURN UNIV,E,USA,0.0661157025,0,0.1634615385,0,0,0,0,1979,2006,,,0,False
"WILSON, N",1987,29542,AUBURN UNIV,E,USA,0.0661157025,0,0.1634615385,0,0.0015461925,0.0011994003,0,1979,2006,,,0,False
"WILSON, N",1988,29543,AUBURN UNIV,E,USA,0.0661157025,0,0.1634615385,0,0.006256901,0.0065639269,0,1979,2006,,,0,False
"WILSON, N",1989,29544,AUBURN UNIV,E,USA,0.0661157025,0,0.1634615385,0,0.01018974,0.0100488865,0,1979,2006,,,0,False
"WILSON, N",1990,29545,AUBURN UNIV,E,USA,0.0661157025,0,0.1634615385,0,0.0163442295,0.0160123967,0,1979,2006,,,0,False
"WILSON, N",1991,29546,AUBURN UNIV,E,USA,0.0661157025,0,0.1634615385,0,0.0205655527,0.0213505462,0,1979,2006,,,0,False
"WILSON, N",1992,29547,AUBURN UNIV,E,USA,0.0661157025,0,0.1634615385,0,0.024691358,0.025083612,0,1979,2006,,,0,False
"WILSON, N",1993,29548,AUBURN UNIV,E,USA,0.0661157025,0,0.1634615385,0,0.0299703264,0.02945237,0,1979,2006,,,0,False
"WILSON, N",1994,29549,AUBURN UNIV,E,USA,0.0661157025,0,0.1634615385,0,0.0328060926,0.0316143498,0,1979,2006,,,0,False
"WILSON, P",1988,30429,UNIV TEXAS,W,USA,0,1,0.6057692308,0,0.0076335878,0.0065639269,0,1987,2010,,,0,False
"WILSON, P",1989,30430,UNIV TEXAS,W,USA,0,1,0.6057692308,0,0.0095808383,0.0100488865,0,1987,2010,,,0,False
"WILSON, P",1990,30431,UNIV TEXAS,W,USA,0,1,0.6057692308,0,0.0148911798,0.0160123967,0,1987,2010,,,0,False
"WILSON, P",1991,30432,UNIV TEXAS,W,USA,0,1,0.6057692308,0.0192307692,0.0240437158,0.0213505462,0,1987,2010,,,0,False
"WILSON, P",1992,30433,UNIV TEXAS,W,USA,0,1,0.6057692308,0.0196078431,0.0264550265,0.025083612,0,1987,2010,,,0,False
"WILSON, P",1993,30434,UNIV TEXAS,W,USA,0,1,0.6057692308,0.0178571429,0.0276923077,0.02945237,0,1987,2010,,,0,False
"WILSON, P",1994,30435,UNIV TEXAS,W,USA,0,1,0.6057692308,0.0172413793,0.0277511962,0.0316143498,0,1987,2010,,,0,False
"WILSON, R",1986,9185,STANFORD UNIV,W,USA,0.0282685512,1,0.9326923077,0,0,0,0,1968,2008,,,0,False
"WILSON, R",1987,9186,STANFORD UNIV,W,USA,0.0282685512,1,0.9326923077,0,0,0.0011994003,0,1968,2008,,,0,False
"WILSON, R",1988,9187,STANFORD UNIV,W,USA,0.0282685512,1,0.9326923077,0,0.0076335878,0.0065639269,0,1968,2008,,,0,False
"WILSON, R",1989,9188,STANFORD UNIV,W,USA,0.0282685512,1,0.9326923077,0,0.0095808383,0.0100488865,0,1968,2008,,,0,False
"WILSON, R",1990,9189,STANFORD UNIV,W,USA,0.0282685512,1,0.9326923077,0.0105263158,0.0148911798,0.0160123967,0,1968,2008,,,0,False
"WILSON, R",1991,9190,STANFORD UNIV,W,USA,0.0282685512,1,0.9326923077,0.0412371134,0.0240437158,0.0213505462,0,1968,2008,,,0,False
"WILSON, R",1992,9191,STANFORD UNIV,W,USA,0.0282685512,1,0.9326923077,0.0505050505,0.0264550265,0.025083612,0,1968,2008,,,0,False
"WILSON, R",1993,9192,STANFORD UNIV,W,USA,0.0282685512,1,0.9326923077,0.0476190476,0.0276923077,0.02945237,0,1968,2008,,,0,False
"WILSON, R",1994,9193,STANFORD UNIV,W,USA,0.0282685512,1,0.9326923077,0.0377358491,0.0277511962,0.0316143498,0,1968,2008,,,0,False
"WILSON, W",1988,4348,OTHER,E,USA,0.0585529067,0,0,0.0045045045,0.006256901,0.0065639269,0,1987,2008,,,0,False
"WILSON, W",1989,4349,OTHER,E,USA,0.0585529067,0,0,0.0041322314,0.01018974,0.0100488865,0,1987,2008,,,0,False
"WILSON, W",1990,4350,OTHER,E,USA,0.0585529067,0,0,0.0038910506,0.0163442295,0.0160123967,0,1987,2008,,,0,False
"WILSON, W",1991,4351,OTHER,E,USA,0.0585529067,0,0,0.0153846154,0.0205655527,0.0213505462,0,1987,2008,,,0,False
"WILSON, W",1992,4352,OTHER,E,USA,0.0585529067,0,0,0.0183150183,0.024691358,0.025083612,0,1987,2008,,,0,False
"WILSON, W",1993,4353,OTHER,E,USA,0.0585529067,0,0,0.0276816609,0.0299703264,0.02945237,0,1987,2008,,,0,False
"WILSON, W",1994,4354,OTHER,E,USA,0.0585529067,0,0,0.0393258427,0.0328060926,0.0316143498,0,1987,2008,,,0,False
"WINDLE, R",1987,8363,UNIV MARYLAND,E,USA,0.0601769912,0,0.7980769231,0,0.0015461925,0.0011994003,0,1986,2008,,,0,False
"WINDLE, R",1988,8364,UNIV MARYLAND,E,USA,0.0601769912,0,0.7980769231,0,0.006256901,0.0065639269,0,1986,2008,,,0,False
"WINDLE, R",1989,8365,UNIV MARYLAND,E,USA,0.0601769912,0,0.7980769231,0,0.01018974,0.0100488865,0,1986,2008,,,0,False
"WINDLE, R",1990,8366,UNIV MARYLAND,E,USA,0.0601769912,0,0.7980769231,0,0.0163442295,0.0160123967,0,1986,2008,,,0,False
"WINDLE, R",1991,8367,UNIV MARYLAND,E,USA,0.0601769912,0,0.7980769231,0.0147058824,0.0205655527,0.0213505462,0,1986,2008,,,0,False
"WINDLE, R",1992,8368,UNIV MARYLAND,E,USA,0.0601769912,0,0.7980769231,0.0149253731,0.024691358,0.025083612,0,1986,2008,,,0,False
"WINDLE, R",1993,8369,UNIV MARYLAND,E,USA,0.0601769912,0,0.7980769231,0.0135135135,0.0299703264,0.02945237,0,1986,2008,,,0,False
"WINDLE, R",1994,8370,UNIV MARYLAND,E,USA,0.0601769912,0,0.7980769231,0.0131578947,0.0328060926,0.0316143498,0,1986,2008,,,0,False
"WINKLER, A",1991,33116,UNIV MISSOURI,E,USA,0.0559006211,1,0.4134615385,0,0.0205655527,0.0213505462,0,1990,1997,,,0,False
"WINKLER, A",1992,33117,UNIV MISSOURI,E,USA,0.0559006211,1,0.4134615385,0,0.024691358,0.025083612,0,1990,1997,,,0,False
"WINKLER, A",1993,33118,UNIV MISSOURI,E,USA,0.0559006211,1,0.4134615385,0,0.0299703264,0.02945237,0,1990,1997,,,0,False
"WINKLER, A",1994,33119,UNIV MISSOURI,E,USA,0.0559006211,1,0.4134615385,0,0.0328060926,0.0316143498,0,1990,1997,,,0,False
"WINSTON, G",1986,25651,WILLIAMS COLL,E,USA,0,1,0.5,0,0,0,0,1965,2005,,,0,False
"WINSTON, G",1987,25652,WILLIAMS COLL,E,USA,0,1,0.5,0,0.0015461925,0.0011994003,0,1965,2005,,,0,False
"WINSTON, G",1988,25653,WILLIAMS COLL,E,USA,0,1,0.5,0,0.006256901,0.0065639269,0,1965,2005,,,0,False
"WINSTON, G",1989,25654,WILLIAMS COLL,E,USA,0,1,0.5,0,0.01018974,0.0100488865,0,1965,2005,,,0,False
"WINSTON, G",1990,25655,WILLIAMS COLL,E,USA,0,1,0.5,0,0.0163442295,0.0160123967,0,1965,2005,,,0,False
"WINSTON, G",1991,25656,WILLIAMS COLL,E,USA,0,1,0.5,0,0.0205655527,0.0213505462,0,1965,2005,,,0,False
"WINSTON, G",1992,25657,WILLIAMS COLL,E,USA,0,1,0.5,0.1111111111,0.024691358,0.025083612,0,1965,2005,,,0,False
"WINSTON, G",1993,25658,WILLIAMS COLL,E,USA,0,1,0.5,0.125,0.0299703264,0.02945237,0,1965,2005,,,0,False
"WINSTON, G",1994,25659,WILLIAMS COLL,E,USA,0,1,0.5,0.1111111111,0.0328060926,0.0316143498,0,1965,2005,,,0,False
"WINTER, S",1986,6206,UNIV PENN,E,USA,0.0414798206,1,0.9038461538,0,0,0,0,1970,2008,,,0,False
"WINTER, S",1987,6207,UNIV PENN,E,USA,0.0414798206,1,0.9038461538,0,0.0015461925,0.0011994003,0,1970,2008,,,0,False
"WINTER, S",1988,6208,UNIV PENN,E,USA,0.0414798206,1,0.9038461538,0.0107526882,0.006256901,0.0065639269,0,1970,2008,,,0,False
"WINTER, S",1989,6209,UNIV PENN,E,USA,0.0414798206,1,0.9038461538,0,0.01018974,0.0100488865,0,1970,2008,,,0,False
"WINTER, S",1990,6210,UNIV PENN,E,USA,0.0414798206,1,0.9038461538,0,0.0163442295,0.0160123967,0,1970,2008,,,0,False
"WINTER, S",1991,6211,UNIV PENN,E,USA,0.0414798206,1,0.9038461538,0,0.0205655527,0.0213505462,0,1970,2008,,,0,False
"WINTER, S",1992,6212,UNIV PENN,E,USA,0.0414798206,1,0.9038461538,0.0095238095,0.024691358,0.025083612,0,1970,2008,,,0,False
"WINTER, S",1993,6213,UNIV PENN,E,USA,0.0414798206,1,0.9038461538,0.0096153846,0.0299703264,0.02945237,0,1970,2008,,,0,False
"WINTER, S",1994,6214,UNIV PENN,E,USA,0.0414798206,1,0.9038461538,0.0099009901,0.0328060926,0.0316143498,0,1970,2008,,,0,False
"WISE, D",1986,5339,HARVARD UNIV,E,USA,0.0147368421,1,1,0,0,0,0,1974,2000,,,0,False
"WISE, D",1987,5340,HARVARD UNIV,E,USA,0.0147368421,1,1,0,0.0015461925,0.0011994003,0,1974,2000,,,0,False
"WISE, D",1988,5341,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0103092784,0.006256901,0.0065639269,0,1974,2000,,,0,False
"WISE, D",1989,5342,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0306122449,0.01018974,0.0100488865,0,1974,2000,,,0,False
"WISE, D",1990,5343,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0816326531,0.0163442295,0.0160123967,0,1974,2000,,,0,False
"WISE, D",1991,5344,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0792079208,0.0205655527,0.0213505462,0,1974,2000,,,0,False
"WISE, D",1992,5345,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0754716981,0.024691358,0.025083612,0,1974,2000,,,0,False
"WISE, D",1993,5346,HARVARD UNIV,E,USA,0.0147368421,1,1,0.064516129,0.0299703264,0.02945237,0,1974,2000,,,0,False
"WISE, D",1994,5347,HARVARD UNIV,E,USA,0.0147368421,1,1,0.0725806452,0.0328060926,0.0316143498,0,1974,2000,,,0,False
"WISEMAN, M",1986,28657,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0,0,0,1980,1996,,,0,False
"WISEMAN, M",1987,28659,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0.0015461925,0.0011994003,0,1980,1996,,,0,False
"WISEMAN, M",1988,28661,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0.006256901,0.0065639269,0,1980,1996,,,0,False
"WISEMAN, M",1989,28663,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0.01018974,0.0100488865,0,1980,1996,,,0,False
"WISEMAN, M",1990,28665,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0.0163442295,0.0160123967,0,1980,1996,,,0,False
"WISEMAN, M",1991,28667,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0,0.0205655527,0.0213505462,0,1980,1996,,,0,False
"WISEMAN, M",1992,28669,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0.0141843972,0.024691358,0.025083612,0,1980,1996,,,0,False
"WISEMAN, M",1993,28671,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0.0132450331,0.0299703264,0.02945237,0,1980,1996,,,0,False
"WISEMAN, M",1994,28673,UNIV WISCONSIN,E,USA,0.0295138889,1,0.8269230769,0.0118343195,0.0328060926,0.0316143498,0,1980,1996,,,0,False
"WISEMAN, R",1986,26526,MICHIGAN STATE UNIV,E,USA,0.0329113924,1,0.7692307692,0,0,0,0,1973,2000,,,0,False
"WISEMAN, R",1987,26527,MICHIGAN STATE UNIV,E,USA,0.0329113924,1,0.7692307692,0,0.0015461925,0.0011994003,0,1973,2000,,,0,False
"WISEMAN, R",1988,26528,MICHIGAN STATE UNIV,E,USA,0.0329113924,1,0.7692307692,0,0.006256901,0.0065639269,0,1973,2000,,,0,False
"WISEMAN, R",1989,26529,MICHIGAN STATE UNIV,E,USA,0.0329113924,1,0.7692307692,0,0.01018974,0.0100488865,0,1973,2000,,,0,False
"WISEMAN, R",1990,26530,MICHIGAN STATE UNIV,E,USA,0.0329113924,1,0.7692307692,0,0.0163442295,0.0160123967,0,1973,2000,,,0,False
"WISEMAN, R",1991,26531,MICHIGAN STATE UNIV,E,USA,0.0329113924,1,0.7692307692,0,0.0205655527,0.0213505462,0,1973,2000,,,0,False
"WISEMAN, R",1992,26532,MICHIGAN STATE UNIV,E,USA,0.0329113924,1,0.7692307692,0,0.024691358,0.025083612,0,1973,2000,,,0,False
"WISEMAN, R",1993,26533,MICHIGAN STATE UNIV,E,USA,0.0329113924,1,0.7692307692,0.0217391304,0.0299703264,0.02945237,0,1973,2000,,,0,False
"WISEMAN, R",1994,26534,MICHIGAN STATE UNIV,E,USA,0.0329113924,1,0.7692307692,0.0196078431,0.0328060926,0.0316143498,0,1973,2000,,,0,False
"WISMAN, J",1986,29996,AMERICAN UNIV,E,USA,0,0,0.2019230769,0,0,0,0,1974,1991,,,0,False
"WISMAN, J",1987,29997,AMERICAN UNIV,E,USA,0,0,0.2019230769,0,0.0015461925,0.0011994003,0,1974,1991,,,0,False
"WISMAN, J",1988,29998,AMERICAN UNIV,E,USA,0,0,0.2019230769,0,0.006256901,0.0065639269,0,1974,1991,,,0,False
"WISMAN, J",1989,29999,AMERICAN UNIV,E,USA,0,0,0.2019230769,0,0.01018974,0.0100488865,0,1974,1991,,,0,False
"WISMAN, J",1990,30000,AMERICAN UNIV,E,USA,0,0,0.2019230769,0,0.0163442295,0.0160123967,0,1974,1991,,,0,False
"WISMAN, J",1991,30001,AMERICAN UNIV,E,USA,0,0,0.2019230769,0,0.0205655527,0.0213505462,0,1974,1991,,,0,False
"WITT, R",1986,30436,UNIV TEXAS,W,USA,0,0,0.6057692308,0,0,0,0,1972,2000,,,0,False
"WITT, R",1987,30437,UNIV TEXAS,W,USA,0,0,0.6057692308,0,0,0.0011994003,0,1972,2000,,,0,False
"WITT, R",1988,30438,UNIV TEXAS,W,USA,0,0,0.6057692308,0,0.0076335878,0.0065639269,0,1972,2000,,,0,False
"WITT, R",1989,30439,UNIV TEXAS,W,USA,0,0,0.6057692308,0,0.0095808383,0.0100488865,0,1972,2000,,,0,False
"WITT, R",1990,30440,UNIV TEXAS,W,USA,0,0,0.6057692308,0,0.0148911798,0.0160123967,0,1972,2000,,,0,False
